event_id,homeTeam,awayTeam,homeGoals,awayGoals,h_player_0,h_position_0,h_score_0,h_player_1,h_position_1,h_score_1,h_player_2,h_position_2,h_score_2,h_player_3,h_position_3,h_score_3,h_player_4,h_position_4,h_score_4,h_player_5,h_position_5,h_score_5,h_player_6,h_position_6,h_score_6,h_player_7,h_position_7,h_score_7,h_player_8,h_position_8,h_score_8,h_player_9,h_position_9,h_score_9,h_player_10,h_position_10,h_score_10,a_player_11,a_position_11,a_score_11,a_player_12,a_position_12,a_score_12,a_player_13,a_position_13,a_score_13,a_player_14,a_position_14,a_score_14,a_player_15,a_position_15,a_score_15,a_player_16,a_position_16,a_score_16,a_player_17,a_position_17,a_score_17,a_player_18,a_position_18,a_score_18,a_player_19,a_position_19,a_score_19,a_player_20,a_position_20,a_score_20,a_player_21,a_position_21,a_score_21
8243427,Arsenal,Tottenham,2,2,Bernd Leno,G,7.0,Ainsley Maitland-Niles,D,7.1,Sokratis,D,6.4,David Luiz,D,6.8,Sead Kolašinac,D,6.9,Lucas Torreira,M,7.5,Granit Xhaka,M,6.6,Mattéo Guendouzi,M,7.4,Nicolas Pépé,F,8.2,Alexandre Lacazette,F,8.1,Pierre-Emerick Aubameyang,F,7.8,Hugo Lloris,G,7.5,Davinson Sánchez,D,5.7,Toby Alderweireld,D,6.5,Jan Vertonghen,D,6.1,Danny Rose,D,6.3,Moussa Sissoko,M,6.6,Harry Winks,M,6.9,Érik Lamela,M,6.5,Christian Eriksen,M,7.4,Heung-Min Son,F,7.0,Harry Kane,F,7.1
8243442,Liverpool,Newcastle United,3,1,Adrián,G,6.3,Trent Alexander-Arnold,D,7.8,Joël Matip,D,7.3,Virgil van Dijk,D,7.6,Andrew Robertson,D,7.8,Alex Oxlade-Chamberlain,M,6.9,Fabinho,M,6.6,Georginio Wijnaldum,M,7.0,Mohamed Salah,F,8.0,Sadio Mané,F,8.4,Divock Origi,F,6.7,Martin Dúbravka,G,6.3,Emil Krafth,D,6.3,Fabian Schär,D,6.3,Jamaal Lascelles,D,7.1,Paul Dummett,D,6.3,Jetro Willems,D,6.8,Miguel Almirón,M,6.1,Isaac Hayden,M,6.9,Jonjo Shelvey,M,6.4,Christian Atsu,M,5.9,Joelinton,F,6.9
8243456,Sheffield United,Southampton,0,1,Dean Henderson,G,7.7,Chris Basham,D,6.4,John Egan,D,6.5,Jack OConnell,D,6.4,George Baldock,M,6.8,John Lundstram,M,6.3,Oliver Norwood,M,7.4,John Fleck,M,7.7,Enda Stevens,M,6.5,David McGoldrick,F,6.2,Oliver McBurnie,F,6.7,Angus Gunn,G,7.7,Jan Bednarek,D,7.1,Maya Yoshida,D,7.1,Jannik Vestergaard,D,7.3,Cédric Soares,M,6.4,Oriol Romeu,M,7.1,Pierre-Emile Højbjerg,M,6.9,Moussa Djenepo,M,8.3,James Ward-Prowse,F,7.1,Sofiane Boufal,F,7.3,Che Adams,F,6.9
8243454,Tottenham,Crystal Palace,4,0,Hugo Lloris,G,8.2,Serge Aurier,D,7.5,Toby Alderweireld,D,7.9,Jan Vertonghen,D,7.5,Danny Rose,D,6.7,Moussa Sissoko,M,6.3,Harry Winks,M,7.4,Érik Lamela,M,7.0,Christian Eriksen,M,7.0,Heung-Min Son,F,8.7,Harry Kane,F,7.6,Vicente Guaita,G,5.9,Joel Ward,D,6.4,Gary Cahill,D,6.2,Mamadou Sakho,D,6.2,Patrick van Aanholt,D,6.0,Wilfried Zaha,M,6.2,Cheikhou Kouyaté,M,6.5,Luka Milivojević,M,7.2,Jeffrey Schlupp,M,6.2,Andros Townsend,M,6.7,Jordan Ayew,F,7.1
8243452,Wolverhampton,Chelsea,2,5,Rui Patrício,G,5.2,Jesús Vallejo,D,5.9,Conor Coady,D,5.5,Romain Saïss,D,6.1,Adama Traoré,M,6.8,Leander Dendoncker,M,6.1,Rúben Neves,M,6.1,João Moutinho,M,7.5,Jonny Otto,M,6.5,Raúl Jiménez,F,6.5,Diogo Jota,F,6.9,Kepa Arrizabalaga,G,6.5,Antonio Rüdiger,D,6.7,Andreas Christensen,D,6.6,Fikayo Tomori,D,8.0,César Azpilicueta,M,6.8,Jorginho,M,7.6,Mateo Kovačić,M,6.4,Marcos Alonso,M,6.5,Willian,F,7.4,Mason Mount,F,7.9,Tammy Abraham,F,9.2
8243445,Brighton & Hove Albion,Burnley,1,1,Mathew Ryan,G,6.2,Shane Duffy,D,7.0,Lewis Dunk,D,6.7,Adam Webster,D,6.7,Solly March,M,7.7,Dale Stephens,M,7.1,Davy Pröpper,M,7.1,Dan Burn,M,6.7,Pascal Groß,F,7.6,Neal Maupay,F,6.8,Glenn Murray,F,6.4,Nick Pope,G,7.5,Matthew Lowton,D,7.4,James Tarkowski,D,6.5,Ben Mee,D,6.6,Erik Pieters,D,7.3,Aaron Lennon,M,6.7,Ashley Westwood,M,7.3,Jack Cork,M,6.3,Dwight McNeil,M,6.4,Ashley Barnes,F,6.3,Chris Wood,F,6.3
8243444,Manchester United,Leicester City,1,0,David De Gea,G,7.4,Aaron Wan-Bissaka,D,6.9,Victor Lindelöf,D,7.2,Harry Maguire,D,7.4,Ashley Young,D,6.6,Scott McTominay,M,7.1,Nemanja Matić,M,6.1,Andreas Pereira,M,6.6,Juan Mata,M,6.5,Daniel James,M,6.2,Marcus Rashford,F,7.7,Kasper Schmeichel,G,7.3,Ricardo Pereira,D,5.9,Jonny Evans,D,6.8,Çağlar Söyüncü,D,5.8,Ben Chilwell,D,6.7,Wilfred Ndidi,M,7.1,Demarai Gray,M,6.5,Youri Tielemans,M,6.9,Hamza Choudhury,M,6.6,James Maddison,M,6.8,Jamie Vardy,F,6.6
8243446,Norwich City,Manchester City,3,2,Tim Krul,G,7.4,Sam Byram,D,7.2,Ibrahim Amadou,D,6.4,Ben Godfrey,D,6.8,Jamal Lewis,D,6.5,Alexander Tettey,M,6.7,Kenny McLean,M,7.9,Emiliano Buendía,M,7.9,Marco Stiepermann,M,5.8,Todd Cantwell,M,6.8,Teemu Pukki,F,7.6,Ederson,G,5.7,Kyle Walker,D,6.4,John Stones,D,6.5,Nicolás Otamendi,D,6.2,Oleksandr Zinchenko,D,6.6,İlkay Gündoğan,M,6.6,Rodri,M,8.2,Bernardo Silva,M,7.8,David Silva,M,6.3,Raheem Sterling,M,7.4,Sergio Agüero,F,6.5
8243443,Bournemouth,Everton,3,1,Aaron Ramsdale,G,7.3,Jack Stacey,D,6.8,Steve Cook,D,7.2,Nathan Aké,D,7.1,Diego Rico,D,7.3,Harry Wilson,M,6.5,Philip Billing,M,6.6,Lewis Cook,M,6.3,Joshua King,M,7.2,Dominic Solanke,F,7.0,Callum Wilson,F,7.8,Jordan Pickford,G,6.0,Séamus Coleman,D,6.6,Michael Keane,D,6.0,Yerry Mina,D,6.7,Lucas Digne,D,6.8,Morgan Schneiderlin,M,6.6,Fabian Delph,M,6.6,Richarlison,M,7.7,Gylfi Sigurðsson,M,6.4,Alex Iwobi,M,6.8,Dominic Calvert-Lewin,F,6.8
8243453,Watford,Arsenal,2,2,Ben Foster,G,6.3,Kiko Femenia,D,6.8,Craig Dawson,D,6.4,Christian Kabasele,D,6.4,José Holebas,D,6.4,Abdoulaye Doucouré,M,7.4,Étienne Capoue,M,7.4,Will Hughes,M,6.9,Tom Cleverley,M,7.9,Gerard Deulofeu,M,8.5,Andre Gray,F,6.4,Bernd Leno,G,7.7,Ainsley Maitland-Niles,D,6.5,Sokratis,D,5.9,David Luiz,D,6.2,Sead Kolašinac,D,6.7,Mattéo Guendouzi,M,6.0,Granit Xhaka,M,7.3,Dani Ceballos,M,6.2,Mesut Özil,M,7.0,Pierre-Emerick Aubameyang,F,8.2,Nicolas Pépé,F,6.9
8243441,Aston Villa,West Ham United,0,0,Tom Heaton,G,7.1,Frédéric Guilbert,D,7.3,Björn Engels,D,7.1,Tyrone Mings,D,7.2,Neil Taylor,D,7.1,John McGinn,M,6.9,Marvelous Nakamba,M,6.9,Jack Grealish,M,7.3,Jota,F,6.2,Wesley,F,6.6,Anwar El Ghazi,F,7.1,Łukasz Fabiański,G,8.0,Ryan Fredericks,D,7.2,Issa Diop,D,7.2,Angelo Ogbonna,D,6.8,Arthur Masuaku,D,6.7,Declan Rice,M,7.3,Andriy Yarmolenko,M,6.3,Mark Noble,M,6.4,Manuel Lanzini,M,7.1,Felipe Anderson,M,7.6,Sébastien Haller,F,6.9
8243465,Southampton,Bournemouth,1,3,Angus Gunn,G,5.6,Kevin Danso,D,6.2,Jan Bednarek,D,5.9,Jannik Vestergaard,D,6.4,Cédric Soares,D,6.9,Oriol Romeu,M,7.6,Pierre-Emile Højbjerg,M,6.7,James Ward-Prowse,M,8.0,Sofiane Boufal,M,7.2,Nathan Redmond,F,7.0,Che Adams,F,7.0,Aaron Ramsdale,G,8.2,Jack Stacey,D,6.9,Steve Cook,D,6.8,Nathan Aké,D,7.4,Diego Rico,D,7.0,Harry Wilson,M,6.9,Jefferson Lerma,M,6.3,Philip Billing,M,6.9,Joshua King,M,6.0,Callum Wilson,F,7.1,Dominic Solanke,F,6.1
8243450,Leicester City,Tottenham,2,1,Kasper Schmeichel,G,6.7,Ricardo Pereira,D,8.1,Jonny Evans,D,6.8,Çağlar Söyüncü,D,7.2,Ben Chilwell,D,6.7,Wilfred Ndidi,M,6.7,Ayoze Pérez,M,6.4,Youri Tielemans,M,6.8,James Maddison,M,8.0,Harvey Barnes,M,6.9,Jamie Vardy,F,6.7,Paulo Gazzaniga,G,7.0,Serge Aurier,D,6.1,Toby Alderweireld,D,6.6,Jan Vertonghen,D,6.8,Danny Rose,D,7.0,Moussa Sissoko,M,6.8,Harry Winks,M,6.7,Tanguy Ndombélé,M,6.2,Érik Lamela,M,7.2,Heung-Min Son,F,6.8,Harry Kane,F,7.7
8243459,Manchester City,Watford,8,0,Ederson,G,7.9,Kyle Walker,D,7.0,Nicolás Otamendi,D,7.6,Fernandinho,D,7.5,Benjamin Mendy,D,6.6,Kevin De Bruyne,M,10.0,Rodri,M,7.8,David Silva,M,8.2,Riyad Mahrez,F,9.1,Sergio Agüero,F,7.5,Bernardo Silva,F,10.0,Ben Foster,G,3.9,Kiko Femenia,D,4.9,Craig Dawson,D,5.6,Adrian Mariappa,D,5.4,José Holebas,D,5.2,Dimitri Foulquier,M,6.1,Étienne Capoue,M,6.0,Abdoulaye Doucouré,M,5.6,Will Hughes,M,6.0,Tom Cleverley,F,6.5,Gerard Deulofeu,F,6.6
8243451,Everton,Sheffield United,0,2,Jordan Pickford,G,6.0,Séamus Coleman,D,6.9,Michael Keane,D,6.4,Yerry Mina,D,6.6,Lucas Digne,D,6.8,Morgan Schneiderlin,M,6.7,Fabian Delph,M,6.8,Richarlison,M,6.4,Gylfi Sigurðsson,M,7.1,Bernard,M,6.2,Moise Kean,F,6.9,Dean Henderson,G,7.6,Chris Basham,D,7.3,John Egan,D,7.6,Jack OConnell,D,7.5,George Baldock,M,6.5,John Lundstram,M,7.4,Oliver Norwood,M,6.7,John Fleck,M,6.9,Enda Stevens,M,6.8,Oliver McBurnie,F,6.5,Callum Robinson,F,6.5
8243447,Burnley,Norwich City,2,0,Nick Pope,G,7.4,Matthew Lowton,D,7.4,James Tarkowski,D,7.0,Ben Mee,D,7.1,Erik Pieters,D,7.3,Jeff Hendrick,M,5.9,Ashley Westwood,M,7.6,Jack Cork,M,7.3,Dwight McNeil,M,7.7,Ashley Barnes,F,7.0,Chris Wood,F,8.3,Tim Krul,G,6.9,Sam Byram,D,6.7,Ibrahim Amadou,D,6.7,Ben Godfrey,D,6.3,Jamal Lewis,D,6.2,Alexander Tettey,M,6.4,Kenny McLean,M,6.8,Emiliano Buendía,M,6.6,Marco Stiepermann,M,6.6,Todd Cantwell,M,7.0,Teemu Pukki,F,6.5
8243462,Newcastle United,Brighton & Hove Albion,0,0,Martin Dúbravka,G,7.3,Javier Manquillo,D,7.4,Fabian Schär,D,7.7,Jamaal Lascelles,D,7.1,Paul Dummett,D,7.1,Jetro Willems,D,6.7,Miguel Almirón,M,6.9,Isaac Hayden,M,6.8,Jonjo Shelvey,M,7.5,Christian Atsu,M,6.8,Joelinton,F,6.6,Mathew Ryan,G,8.0,Adam Webster,D,7.4,Lewis Dunk,D,7.5,Dan Burn,D,6.6,Martín Montoya,M,6.9,Dale Stephens,M,7.5,Davy Pröpper,M,6.7,Steven Alzate,M,6.8,Pascal Groß,F,7.1,Neal Maupay,F,6.7,Aaron Mooy,F,7.0
8243464,West Ham United,Manchester United,2,0,Łukasz Fabiański,G,7.5,Ryan Fredericks,D,6.6,Issa Diop,D,7.2,Angelo Ogbonna,D,7.2,Aaron Cresswell,D,7.6,Declan Rice,M,6.9,Andriy Yarmolenko,M,7.7,Mark Noble,M,6.7,Pablo Fornals,M,6.6,Felipe Anderson,M,7.1,Sébastien Haller,F,6.8,David De Gea,G,6.6,Aaron Wan-Bissaka,D,6.9,Victor Lindelöf,D,6.2,Harry Maguire,D,6.6,Ashley Young,D,6.7,Scott McTominay,M,7.2,Nemanja Matić,M,6.8,Andreas Pereira,M,6.8,Juan Mata,M,6.3,Daniel James,M,6.6,Marcus Rashford,F,6.5
8243455,Crystal Palace,Wolverhampton,1,1,Vicente Guaita,G,6.8,Joel Ward,D,6.9,Gary Cahill,D,7.3,Mamadou Sakho,D,6.5,Patrick van Aanholt,D,6.5,Wilfried Zaha,M,7.0,James McArthur,M,6.9,Luka Milivojević,M,7.3,Cheikhou Kouyaté,M,7.0,Jeffrey Schlupp,M,6.3,Jordan Ayew,F,6.5,Rui Patrício,G,7.3,Willy Boly,D,6.6,Conor Coady,D,6.9,Romain Saïss,D,6.1,Matt Doherty,M,6.4,Leander Dendoncker,M,6.3,João Moutinho,M,6.7,Jonny Otto,M,6.9,Adama Traoré,F,7.4,Raúl Jiménez,F,7.4,Diogo Jota,F,7.2
8243449,Arsenal,Aston Villa,3,2,Bernd Leno,G,7.4,Ainsley Maitland-Niles,D,5.0,Sokratis,D,6.9,David Luiz,D,7.2,Sead Kolašinac,D,6.8,Mattéo Guendouzi,M,7.4,Granit Xhaka,M,6.3,Nicolas Pépé,M,7.8,Dani Ceballos,M,6.2,Bukayo Saka,M,6.8,Pierre-Emerick Aubameyang,F,7.2,Tom Heaton,G,6.1,Frédéric Guilbert,D,6.2,Björn Engels,D,6.1,Tyrone Mings,D,6.2,Neil Taylor,D,6.0,John McGinn,M,8.0,Marvelous Nakamba,M,6.9,Jack Grealish,M,7.9,Trezeguet,F,7.2,Wesley,F,7.2,Anwar El Ghazi,F,7.2
8243448,Chelsea,Liverpool,1,2,Kepa Arrizabalaga,G,6.3,César Azpilicueta,D,7.2,Andreas Christensen,D,6.9,Fikayo Tomori,D,6.9,Emerson Palmieri,D,6.3,NGolo Kanté,M,7.3,Jorginho,M,6.8,Mateo Kovačić,M,6.8,Willian,F,7.0,Tammy Abraham,F,6.0,Mason Mount,F,6.4,Adrián,G,6.5,Trent Alexander-Arnold,D,7.4,Joël Matip,D,6.8,Virgil van Dijk,D,6.7,Andrew Robertson,D,7.6,Jordan Henderson,M,6.8,Fabinho,M,6.9,Georginio Wijnaldum,M,6.3,Mohamed Salah,F,6.3,Roberto Firmino,F,7.2,Sadio Mané,F,7.0
8243470,Sheffield United,Liverpool,0,1,Dean Henderson,G,6.1,Chris Basham,D,6.6,John Egan,D,7.2,Jack OConnell,D,6.7,George Baldock,M,6.6,John Lundstram,M,6.8,Oliver Norwood,M,6.9,John Fleck,M,7.3,Enda Stevens,M,7.2,Callum Robinson,F,6.8,Oliver McBurnie,F,6.7,Adrián,G,7.3,Trent Alexander-Arnold,D,7.7,Joël Matip,D,7.6,Virgil van Dijk,D,8.1,Andrew Robertson,D,7.6,Jordan Henderson,M,6.8,Fabinho,M,7.5,Georginio Wijnaldum,M,7.2,Mohamed Salah,F,6.7,Roberto Firmino,F,6.9,Sadio Mané,F,6.4
8243474,Wolverhampton,Watford,2,0,Rui Patrício,G,8.2,Willy Boly,D,7.6,Conor Coady,D,7.3,Romain Saïss,D,7.2,Matt Doherty,M,7.7,Leander Dendoncker,M,6.5,João Moutinho,M,6.8,Jonny Otto,M,7.2,Adama Traoré,F,6.8,Pedro Neto,F,7.1,Raúl Jiménez,F,6.8,Ben Foster,G,6.2,Daryl Janmaat,D,6.1,Craig Dawson,D,6.6,Craig Cathcart,D,6.5,José Holebas,D,6.8,Tom Cleverley,M,6.8,Abdoulaye Doucouré,M,7.1,Étienne Capoue,M,6.2,Ismaila Sarr,F,6.2,Danny Welbeck,F,7.1,Gerard Deulofeu,F,6.6
8243472,Tottenham,Southampton,2,1,Hugo Lloris,G,6.8,Serge Aurier,D,5.9,Toby Alderweireld,D,6.8,Jan Vertonghen,D,7.1,Danny Rose,D,6.8,Harry Winks,M,7.1,Tanguy Ndombélé,M,7.7,Moussa Sissoko,M,6.5,Christian Eriksen,M,7.6,Heung-Min Son,M,6.9,Harry Kane,F,7.3,Angus Gunn,G,6.3,Jan Bednarek,D,6.8,Maya Yoshida,D,7.1,Jannik Vestergaard,D,6.7,James Ward-Prowse,M,6.8,Oriol Romeu,M,6.4,Pierre-Emile Højbjerg,M,6.9,Ryan Bertrand,M,7.2,Sofiane Boufal,F,6.3,Nathan Redmond,F,6.7,Danny Ings,F,7.4
8243463,Bournemouth,West Ham United,2,2,Aaron Ramsdale,G,7.1,Jack Stacey,D,6.9,Steve Cook,D,6.8,Nathan Aké,D,7.4,Diego Rico,D,7.0,Harry Wilson,M,6.8,Philip Billing,M,6.7,Jefferson Lerma,M,7.3,Joshua King,M,7.3,Callum Wilson,F,6.9,Dominic Solanke,F,6.6,Łukasz Fabiański,G,6.2,Ryan Fredericks,D,7.2,Issa Diop,D,6.4,Angelo Ogbonna,D,6.7,Aaron Cresswell,D,6.9,Declan Rice,M,7.4,Andriy Yarmolenko,M,8.1,Mark Noble,M,6.4,Pablo Fornals,M,7.0,Felipe Anderson,M,7.0,Sébastien Haller,F,7.3
8243461,Aston Villa,Burnley,2,2,Tom Heaton,G,6.1,Frédéric Guilbert,D,6.7,Björn Engels,D,6.4,Tyrone Mings,D,6.8,Matt Targett,D,7.2,John McGinn,M,7.4,Marvelous Nakamba,M,7.3,Conor Hourihane,M,6.8,Anwar El Ghazi,F,7.3,Wesley,F,6.4,Jack Grealish,F,7.2,Nick Pope,G,6.3,Matthew Lowton,D,7.3,James Tarkowski,D,7.2,Ben Mee,D,6.8,Erik Pieters,D,7.1,Jeff Hendrick,M,6.3,Ashley Westwood,M,6.3,Jack Cork,M,6.2,Dwight McNeil,M,6.6,Chris Wood,F,6.9,Ashley Barnes,F,6.4
8243458,Chelsea,Brighton & Hove Albion,2,0,Kepa Arrizabalaga,G,7.1,César Azpilicueta,D,7.4,Andreas Christensen,D,7.0,Fikayo Tomori,D,7.4,Marcos Alonso,D,7.0,Ross Barkley,M,5.8,Jorginho,M,8.5,Mason Mount,M,7.1,Pedro,F,6.4,Tammy Abraham,F,5.8,Willian,F,7.8,Mathew Ryan,G,8.1,Adam Webster,D,6.6,Lewis Dunk,D,6.2,Dan Burn,D,6.9,Martín Montoya,M,7.2,Pascal Groß,M,7.3,Dale Stephens,M,6.9,Aaron Mooy,M,7.1,Steven Alzate,M,6.3,Yves Bissouma,F,6.5,Neal Maupay,F,6.4
8243457,Crystal Palace,Norwich City,2,0,Vicente Guaita,G,7.6,Joel Ward,D,7.4,Martin Kelly,D,6.9,Gary Cahill,D,7.2,Patrick van Aanholt,D,6.8,Wilfried Zaha,M,7.3,James McArthur,M,7.6,Luka Milivojević,M,8.1,Cheikhou Kouyaté,M,6.8,Jeffrey Schlupp,M,6.7,Jordan Ayew,F,6.8,Ralf Fährmann,G,6.3,Max Aarons,D,6.4,Ibrahim Amadou,D,6.3,Ben Godfrey,D,7.0,Jamal Lewis,D,6.9,Moritz Leitner,M,7.0,Kenny McLean,M,6.9,Emiliano Buendía,M,7.3,Marco Stiepermann,M,6.6,Todd Cantwell,M,5.5,Teemu Pukki,F,6.7
8243460,Leicester City,Newcastle United,5,0,Kasper Schmeichel,G,6.8,Ricardo Pereira,D,7.8,Jonny Evans,D,7.3,Çağlar Söyüncü,D,7.4,Ben Chilwell,D,7.7,Wilfred Ndidi,M,8.3,Ayoze Pérez,M,6.3,Dennis Praet,M,6.5,Youri Tielemans,M,7.6,Harvey Barnes,M,7.0,Jamie Vardy,F,8.2,Martin Dúbravka,G,5.4,Emil Krafth,D,5.8,Jamaal Lascelles,D,6.2,Fabian Schär,D,6.2,Paul Dummett,D,5.8,Isaac Hayden,M,6.0,Sean Longstaff,M,5.9,Miguel Almirón,M,5.8,Yoshinori Muto,M,6.2,Christian Atsu,M,6.0,Joelinton,F,6.7
8243468,Manchester United,Arsenal,1,1,David De Gea,G,7.1,Ashley Young,D,7.1,Victor Lindelöf,D,7.0,Harry Maguire,D,6.7,Axel Tuanzebe,D,5.8,Scott McTominay,M,7.4,Paul Pogba,M,6.8,Andreas Pereira,M,6.5,Jesse Lingard,M,6.2,Daniel James,M,6.6,Marcus Rashford,F,7.1,Bernd Leno,G,6.7,Calum Chambers,D,6.8,Sokratis,D,6.8,David Luiz,D,6.9,Sead Kolašinac,D,6.7,Lucas Torreira,M,6.5,Granit Xhaka,M,6.4,Mattéo Guendouzi,M,6.9,Nicolas Pépé,F,6.8,Pierre-Emerick Aubameyang,F,7.5,Bukayo Saka,F,7.5
8243475,Brighton & Hove Albion,Tottenham,3,0,Mathew Ryan,G,7.6,Martín Montoya,D,6.4,Adam Webster,D,7.4,Lewis Dunk,D,7.6,Dan Burn,D,6.9,Pascal Groß,M,7.8,Steven Alzate,M,7.0,Dale Stephens,M,6.7,Aaron Mooy,M,7.5,Neal Maupay,F,7.2,Aaron Connolly,F,8.8,Hugo Lloris,G,3.3,Moussa Sissoko,D,5.9,Toby Alderweireld,D,6.8,Jan Vertonghen,D,6.7,Ben Davies,D,6.5,Tanguy Ndombélé,M,6.7,Eric Dier,M,6.7,Érik Lamela,M,6.4,Christian Eriksen,M,6.6,Heung-Min Son,M,6.5,Harry Kane,F,6.6
8243485,Norwich City,Aston Villa,1,5,Michael McGovern,G,7.0,Max Aarons,D,6.0,Ibrahim Amadou,D,6.2,Ben Godfrey,D,6.1,Jamal Lewis,D,6.1,Moritz Leitner,M,6.6,Kenny McLean,M,6.4,Emiliano Buendía,M,6.7,Marco Stiepermann,M,6.6,Todd Cantwell,M,7.5,Teemu Pukki,F,6.5,Tom Heaton,G,7.0,Frédéric Guilbert,D,6.4,Björn Engels,D,7.4,Tyrone Mings,D,6.4,Matt Targett,D,7.1,John McGinn,M,6.9,Marvelous Nakamba,M,6.9,Conor Hourihane,M,8.3,Anwar El Ghazi,F,8.2,Wesley,F,8.0,Jack Grealish,F,8.0
8243484,Watford,Sheffield United,0,0,Ben Foster,G,7.5,Daryl Janmaat,D,7.5,Craig Cathcart,D,6.9,Sebastian Prödl,D,6.7,Christian Kabasele,D,7.8,José Holebas,D,7.0,Tom Cleverley,M,6.5,Abdoulaye Doucouré,M,6.4,Roberto Pereyra,M,6.5,Danny Welbeck,F,6.3,Andre Gray,F,6.5,Dean Henderson,G,7.5,Chris Basham,D,7.1,John Egan,D,7.5,Jack OConnell,D,7.3,George Baldock,M,6.8,John Lundstram,M,6.4,Oliver Norwood,M,7.8,John Fleck,M,7.0,Enda Stevens,M,6.8,Oliver McBurnie,F,6.5,Callum Robinson,F,6.8
8243473,Liverpool,Leicester City,2,1,Adrián,G,6.5,Trent Alexander-Arnold,D,7.6,Dejan Lovren,D,7.1,Virgil van Dijk,D,7.1,Andrew Robertson,D,7.2,Georginio Wijnaldum,M,6.6,Fabinho,M,6.8,James Milner,M,7.6,Sadio Mané,F,8.0,Mohamed Salah,F,7.2,Roberto Firmino,F,7.0,Kasper Schmeichel,G,7.4,Ricardo Pereira,D,6.4,Jonny Evans,D,6.9,Çağlar Söyüncü,D,6.5,Ben Chilwell,D,5.8,Wilfred Ndidi,M,6.6,Harvey Barnes,M,6.1,Dennis Praet,M,6.9,Youri Tielemans,M,6.4,James Maddison,M,7.0,Jamie Vardy,F,6.1
8243467,Burnley,Everton,1,0,Nick Pope,G,7.4,Matthew Lowton,D,7.0,James Tarkowski,D,7.5,Ben Mee,D,7.6,Erik Pieters,D,6.5,Jóhann Guðmundsson,M,7.0,Jeff Hendrick,M,7.3,Ashley Westwood,M,7.6,Dwight McNeil,M,6.6,Chris Wood,F,6.7,Ashley Barnes,F,6.7,Jordan Pickford,G,6.9,Séamus Coleman,D,5.3,Michael Keane,D,6.8,Yerry Mina,D,6.9,Lucas Digne,D,7.3,Morgan Schneiderlin,M,6.1,Fabian Delph,M,6.8,Richarlison,M,6.8,Gylfi Sigurðsson,M,7.1,Alex Iwobi,M,6.5,Dominic Calvert-Lewin,F,6.5
8243482,West Ham United,Crystal Palace,1,2,Roberto Jiménez,G,6.2,Ryan Fredericks,D,7.4,Issa Diop,D,6.7,Angelo Ogbonna,D,6.9,Aaron Cresswell,D,6.8,Declan Rice,M,6.0,Andriy Yarmolenko,M,6.9,Mark Noble,M,6.7,Manuel Lanzini,M,6.4,Felipe Anderson,M,6.9,Sébastien Haller,F,7.0,Vicente Guaita,G,7.0,Joel Ward,D,6.8,Martin Kelly,D,7.2,Gary Cahill,D,7.1,Patrick van Aanholt,D,7.5,Wilfried Zaha,M,6.5,James McCarthy,M,7.0,James McArthur,M,7.2,Cheikhou Kouyaté,M,6.5,Jeffrey Schlupp,M,6.3,Jordan Ayew,F,7.2
8243480,Southampton,Chelsea,1,4,Angus Gunn,G,5.8,Yan Valery,D,6.6,Jan Bednarek,D,5.9,Maya Yoshida,D,6.1,Ryan Bertrand,D,5.8,James Ward-Prowse,M,6.9,Oriol Romeu,M,6.5,Pierre-Emile Højbjerg,M,6.7,Nathan Redmond,F,6.7,Danny Ings,F,7.1,Shane Long,F,6.9,Kepa Arrizabalaga,G,6.4,César Azpilicueta,D,6.5,Kurt Zouma,D,6.7,Fikayo Tomori,D,6.4,Marcos Alonso,D,7.0,NGolo Kanté,M,6.9,Jorginho,M,7.3,Mason Mount,M,7.1,Willian,F,7.5,Tammy Abraham,F,7.4,Callum Hudson-Odoi,F,6.2
8243471,Arsenal,Bournemouth,1,0,Bernd Leno,G,7.2,Calum Chambers,D,7.1,Sokratis,D,7.0,David Luiz,D,7.7,Sead Kolašinac,D,7.1,Mattéo Guendouzi,M,7.7,Granit Xhaka,M,6.7,Nicolas Pépé,M,6.9,Dani Ceballos,M,7.0,Bukayo Saka,M,6.7,Pierre-Emerick Aubameyang,F,6.7,Aaron Ramsdale,G,6.4,Jack Stacey,D,6.9,Steve Cook,D,7.3,Nathan Aké,D,7.0,Diego Rico,D,6.2,Harry Wilson,M,6.8,Jefferson Lerma,M,6.7,Philip Billing,M,7.1,Joshua King,M,6.9,Dominic Solanke,F,6.0,Callum Wilson,F,7.3
8243469,Manchester City,Wolverhampton,0,2,Ederson,G,5.9,Kyle Walker,D,7.0,Nicolás Otamendi,D,6.8,Fernandinho,D,7.1,João Cancelo,D,7.0,İlkay Gündoğan,M,6.8,Rodri,M,7.2,Riyad Mahrez,M,6.4,David Silva,M,6.2,Raheem Sterling,M,6.5,Sergio Agüero,F,6.9,Rui Patrício,G,7.4,Willy Boly,D,7.4,Conor Coady,D,7.4,Romain Saïss,D,6.7,Adama Traoré,M,9.2,Leander Dendoncker,M,6.4,Rúben Neves,M,6.8,João Moutinho,M,7.2,Rúben Vinagre,M,6.5,Raúl Jiménez,F,7.7,Patrick Cutrone,F,6.2
